utterance_id,Source,Target
11-PMUL3616,s-13,u-17
12-PMUL3616,u-17,s-3
13-PMUL3616,s-3,u-75
14-PMUL3616,u-75,s-31
0-MUL1293,u-10,s-3
1-MUL1293,s-3,u-31
2-MUL1293,u-31,s-47
3-MUL1293,s-47,u-57
4-MUL1293,u-57,s-32
5-MUL1293,s-32,u-10
6-MUL1293,u-10,s-54
7-MUL1293,s-54,u-57
8-MUL1293,u-57,s-1
9-MUL1293,s-1,u-13
10-MUL1293,u-13,s-27
11-MUL1293,s-27,u-75
12-MUL1293,u-75,s-66
13-MUL1293,s-66,u-59
14-MUL1293,u-59,s-7
0-MUL0557,u-72,s-57
1-MUL0557,s-57,u-74
2-MUL0557,u-74,s-1
3-MUL0557,s-1,u-10
4-MUL0557,u-10,s-34
5-MUL0557,s-34,u-2
6-MUL0557,u-2,s-1
7-MUL0557,s-1,u-18
8-MUL0557,u-18,s-1
9-MUL0557,s-1,u-1
10-MUL0557,u-1,s-1
11-MUL0557,s-1,u-63
12-MUL0557,u-63,s-34
13-MUL0557,s-34,u-30
14-MUL0557,u-30,s-10
0-SNG02265,u-74,s-51
1-SNG02265,s-51,u-30
2-SNG02265,u-30,s-69
3-SNG02265,s-69,u-68
4-SNG02265,u-68,s-42
5-SNG02265,s-42,u-19
6-SNG02265,u-19,s-0
7-SNG02265,s-0,u-57
8-SNG02265,u-57,s-70
9-SNG02265,s-70,u-33
10-SNG02265,u-33,s-46
11-SNG02265,s-46,u-43
12-SNG02265,u-43,s-54
13-SNG02265,s-54,u-2
14-SNG02265,u-2,s-57
0-MUL2597,u-14,s-61
1-MUL2597,s-61,u-74
2-MUL2597,u-74,s-57
3-MUL2597,s-57,u-20
4-MUL2597,u-20,s-51
5-MUL2597,s-51,u-57
6-MUL2597,u-57,s-58
7-MUL2597,s-58,u-57
8-MUL2597,u-57,s-30
9-MUL2597,s-30,u-39
10-MUL2597,u-39,s-1
11-MUL2597,s-1,u-59
12-MUL2597,u-59,s-37
13-MUL2597,s-37,u-59
14-MUL2597,u-59,s-45
15-MUL2597,s-45,u-45
16-MUL2597,u-45,s-66
17-MUL2597,s-66,u-57
18-MUL2597,u-57,s-26
0-SNG01652,u-2,s-31
1-SNG01652,s-31,u-16
2-SNG01652,u-16,s-32
3-SNG01652,s-32,u-2
4-SNG01652,u-2,s-3
5-SNG01652,s-3,u-67
6-SNG01652,u-67,s-3
0-MUL1353,u-18,s-69
1-MUL1353,s-69,u-49
2-MUL1353,u-49,s-13
3-MUL1353,s-13,u-74
4-MUL1353,u-74,s-42
5-MUL1353,s-42,u-0
6-MUL1353,u-0,s-0
7-MUL1353,s-0,u-2
8-MUL1353,u-2,s-45
9-MUL1353,s-45,u-17
10-MUL1353,u-17,s-45
11-MUL1353,s-45,u-57
12-MUL1353,u-57,s-66
13-MUL1353,s-66,u-54
14-MUL1353,u-54,s-57
15-MUL1353,s-57,u-76
16-MUL1353,u-76,s-54
17-MUL1353,s-54,u-59
18-MUL1353,u-59,s-50
19-MUL1353,s-50,u-60
20-MUL1353,u-60,s-68
21-MUL1353,s-68,u-56
22-MUL1353,u-56,s-41
23-MUL1353,s-41,u-59
24-MUL1353,u-59,s-0
25-MUL1353,s-0,u-75
26-MUL1353,u-75,s-62
27-MUL1353,s-62,u-57
28-MUL1353,u-57,s-1
29-MUL1353,s-1,u-12
30-MUL1353,u-12,s-57
31-MUL1353,s-57,u-32
32-MUL1353,u-32,s-0
33-MUL1353,s-0,u-57
34-MUL1353,u-57,s-0
35-MUL1353,s-0,u-15
36-MUL1353,u-15,s-47
37-MUL1353,s-47,u-47
38-MUL1353,u-47,s-66
39-MUL1353,s-66,u-69
40-MUL1353,u-69,s-68
0-PMUL2911,u-53,s-1
1-PMUL2911,s-1,u-28
2-PMUL2911,u-28,s-1
3-PMUL2911,s-1,u-2
4-PMUL2911,u-2,s-4
5-PMUL2911,s-4,u-24
6-PMUL2911,u-24,s-0
7-PMUL2911,s-0,u-2
8-PMUL2911,u-2,s-32
9-PMUL2911,s-32,u-38
10-PMUL2911,u-38,s-51
11-PMUL2911,s-51,u-39
12-PMUL2911,u-39,s-62
13-PMUL2911,s-62,u-75
14-PMUL2911,u-75,s-45
15-PMUL2911,s-45,u-80
16-PMUL2911,u-80,s-43
0-PMUL2883,u-30,s-46
1-PMUL2883,s-46,u-32
2-PMUL2883,u-32,s-34
3-PMUL2883,s-34,u-46
4-PMUL2883,u-46,s-47
5-PMUL2883,s-47,u-69
6-PMUL2883,u-69,s-4
7-PMUL2883,s-4,u-57
8-PMUL2883,u-57,s-0
9-PMUL2883,s-0,u-2
10-PMUL2883,u-2,s-34
11-PMUL2883,s-34,u-78
12-PMUL2883,u-78,s-60
0-SNG1384,u-2,s-50
1-SNG1384,s-50,u-29
2-SNG1384,u-29,s-7
3-SNG1384,s-7,u-33
4-SNG1384,u-33,s-8
0-MUL1864,u-15,s-56
1-MUL1864,s-56,u-22
2-MUL1864,u-22,s-30
3-MUL1864,s-30,u-53
4-MUL1864,u-53,s-30
5-MUL1864,s-30,u-44
6-MUL1864,u-44,s-0
7-MUL1864,s-0,u-15
8-MUL1864,u-15,s-66
9-MUL1864,s-66,u-57
10-MUL1864,u-57,s-1
11-MUL1864,s-1,u-30
12-MUL1864,u-30,s-0
13-MUL1864,s-0,u-13
14-MUL1864,u-13,s-54
0-MUL0579,u-13,s-70
1-MUL0579,s-70,u-72
2-MUL0579,u-72,s-44
3-MUL0579,s-44,u-0
4-MUL0579,u-0,s-62
5-MUL0579,s-62,u-77
6-MUL0579,u-77,s-52
7-MUL0579,s-52,u-17
8-MUL0579,u-17,s-57
9-MUL0579,s-57,u-18
10-MUL0579,u-18,s-54
0-MUL2274,u-53,s-1
1-MUL2274,s-1,u-48
2-MUL2274,u-48,s-57
3-MUL2274,s-57,u-70
4-MUL2274,u-70,s-40
5-MUL2274,s-40,u-7
6-MUL2274,u-7,s-0
7-MUL2274,s-0,u-14
8-MUL2274,u-14,s-62
9-MUL2274,s-62,u-46
10-MUL2274,u-46,s-51
11-MUL2274,s-51,u-70
12-MUL2274,u-70,s-42
0-SNG0932,u-35,s-41
1-SNG0932,s-41,u-59
2-SNG0932,u-59,s-62
3-SNG0932,s-62,u-53
4-SNG0932,u-53,s-54
5-SNG0932,s-54,u-71
6-SNG0932,u-71,s-71
7-SNG0932,s-71,u-57
8-SNG0932,u-57,s-27
9-SNG0932,s-27,u-9
10-SNG0932,u-9,s-49
11-SNG0932,s-49,u-1
12-SNG0932,u-1,s-4
13-SNG0932,s-4,u-57
14-SNG0932,u-57,s-57
15-SNG0932,s-57,u-2
16-SNG0932,u-2,s-32
17-SNG0932,s-32,u-11
18-SNG0932,u-11,s-42
0-PMUL2717,u-2,s-37
1-PMUL2717,s-37,u-83
2-PMUL2717,u-83,s-55
3-PMUL2717,s-55,u-64
4-PMUL2717,u-64,s-43
5-PMUL2717,s-43,u-72
6-PMUL2717,u-72,s-0
7-PMUL2717,s-0,u-77
8-PMUL2717,u-77,s-66
9-PMUL2717,s-66,u-17
10-PMUL2717,u-17,s-15
11-PMUL2717,s-15,u-20
12-PMUL2717,u-20,s-1
13-PMUL2717,s-1,u-11
14-PMUL2717,u-11,s-1
15-PMUL2717,s-1,u-45
16-PMUL2717,u-45,s-67
0-PMUL4085,u-2,s-34
1-PMUL4085,s-34,u-9
2-PMUL4085,u-9,s-4
3-PMUL4085,s-4,u-51
4-PMUL4085,u-51,s-66
5-PMUL4085,s-66,u-3
6-PMUL4085,u-3,s-16
7-PMUL4085,s-16,u-40
8-PMUL4085,u-40,s-55
9-PMUL4085,s-55,u-57
10-PMUL4085,u-57,s-54
11-PMUL4085,s-54,u-10
12-PMUL4085,u-10,s-66
13-PMUL4085,s-66,u-13
14-PMUL4085,u-13,s-39
15-PMUL4085,s-39,u-18
16-PMUL4085,u-18,s-70
17-PMUL4085,s-70,u-45
18-PMUL4085,u-45,s-34
0-PMUL1608,u-59,s-57
1-PMUL1608,s-57,u-59
2-PMUL1608,u-59,s-4
3-PMUL1608,s-4,u-48
4-PMUL1608,u-48,s-54
5-PMUL1608,s-54,u-53
6-PMUL1608,u-53,s-37
7-PMUL1608,s-37,u-20
8-PMUL1608,u-20,s-37
9-PMUL1608,s-37,u-20
10-PMUL1608,u-20,s-4
11-PMUL1608,s-4,u-27
12-PMUL1608,u-27,s-61
13-PMUL1608,s-61,u-83
14-PMUL1608,u-83,s-54
0-PMUL2510,u-78,s-0
1-PMUL2510,s-0,u-2
2-PMUL2510,u-2,s-48
3-PMUL2510,s-48,u-23
4-PMUL2510,u-23,s-53
5-PMUL2510,s-53,u-63
6-PMUL2510,u-63,s-34
7-PMUL2510,s-34,u-77
8-PMUL2510,u-77,s-39
9-PMUL2510,s-39,u-1
10-PMUL2510,u-1,s-71
0-SNG0434,u-18,s-50
1-SNG0434,s-50,u-26
2-SNG0434,u-26,s-36
3-SNG0434,s-36,u-57
4-SNG0434,u-57,s-1
5-SNG0434,s-1,u-66
6-SNG0434,u-66,s-71
0-SSNG0243,u-29,s-30
1-SSNG0243,s-30,u-14
2-SSNG0243,u-14,s-30
3-SSNG0243,s-30,u-17
4-SSNG0243,u-17,s-1
5-SSNG0243,s-1,u-84
6-SSNG0243,u-84,s-1
7-SSNG0243,s-1,u-0
8-SSNG0243,u-0,s-4
9-SSNG0243,s-4,u-72
10-SSNG0243,u-72,s-66
0-SNG01569,u-15,s-12
1-SNG01569,s-12,u-70
2-SNG01569,u-70,s-52
3-SNG01569,s-52,u-62
4-SNG01569,u-62,s-66
5-SNG01569,s-66,u-36
6-SNG01569,u-36,s-39
0-MUL1541,u-83,s-12
1-MUL1541,s-12,u-70
2-MUL1541,u-70,s-71
3-MUL1541,s-71,u-28
4-MUL1541,u-28,s-56
5-MUL1541,s-56,u-20
6-MUL1541,u-20,s-1
7-MUL1541,s-1,u-14
8-MUL1541,u-14,s-4
9-MUL1541,s-4,u-35
10-MUL1541,u-35,s-1
11-MUL1541,s-1,u-80
12-MUL1541,u-80,s-1
13-MUL1541,s-1,u-10
14-MUL1541,u-10,s-54
15-MUL1541,s-54,u-66
16-MUL1541,u-66,s-27
17-MUL1541,s-27,u-57
18-MUL1541,u-57,s-51
0-SNG0798,u-32,s-42
1-SNG0798,s-42,u-30
2-SNG0798,u-30,s-53
3-SNG0798,s-53,u-2
4-SNG0798,u-2,s-66
5-SNG0798,s-66,u-57
6-SNG0798,u-57,s-46
0-PMUL2858,u-14,s-66
1-PMUL2858,s-66,u-59
2-PMUL2858,u-59,s-7
3-PMUL2858,s-7,u-2
4-PMUL2858,u-2,s-33
5-PMUL2858,s-33,u-73
6-PMUL2858,u-73,s-1
7-PMUL2858,s-1,u-20
8-PMUL2858,u-20,s-57
9-PMUL2858,s-57,u-48
10-PMUL2858,u-48,s-27
11-PMUL2858,s-27,u-14
12-PMUL2858,u-14,s-1
0-SNG0202,u-30,s-1
1-SNG0202,s-1,u-46
2-SNG0202,u-46,s-12
3-SNG0202,s-12,u-7
4-SNG0202,u-7,s-23
0-PMUL4042,u-28,s-4
1-PMUL4042,s-4,u-14
2-PMUL4042,u-14,s-53
3-PMUL4042,s-53,u-18
4-PMUL4042,u-18,s-66
5-PMUL4042,s-66,u-18
6-PMUL4042,u-18,s-7
7-PMUL4042,s-7,u-70
8-PMUL4042,u-70,s-55
9-PMUL4042,s-55,u-70
10-PMUL4042,u-70,s-66
0-PMUL2927,u-59,s-22
1-PMUL2927,s-22,u-83
2-PMUL2927,u-83,s-46
3-PMUL2927,s-46,u-70
4-PMUL2927,u-70,s-46
5-PMUL2927,s-46,u-17
6-PMUL2927,u-17,s-45
7-PMUL2927,s-45,u-72
8-PMUL2927,u-72,s-8
9-PMUL2927,s-8,u-63
10-PMUL2927,u-63,s-8
11-PMUL2927,s-8,u-65
12-PMUL2927,u-65,s-9
13-PMUL2927,s-9,u-0
14-PMUL2927,u-0,s-47
15-PMUL2927,s-47,u-77
16-PMUL2927,u-77,s-61
17-PMUL2927,s-61,u-68
18-PMUL2927,u-68,s-22
0-WOZ20187,u-28,s-61
1-WOZ20187,s-61,u-78
2-WOZ20187,u-78,s-57
3-WOZ20187,s-57,u-29
4-WOZ20187,u-29,s-61
5-WOZ20187,s-61,u-78
6-WOZ20187,u-78,s-50
7-WOZ20187,s-50,u-68
8-WOZ20187,u-68,s-39
9-WOZ20187,s-39,u-77
10-WOZ20187,u-77,s-0
11-WOZ20187,s-0,u-80
12-WOZ20187,u-80,s-36
0-PMUL0637,u-12,s-34
1-PMUL0637,s-34,u-14
2-PMUL0637,u-14,s-38
3-PMUL0637,s-38,u-23
4-PMUL0637,u-23,s-46
5-PMUL0637,s-46,u-70
6-PMUL0637,u-70,s-45
7-PMUL0637,s-45,u-53
8-PMUL0637,u-53,s-7
9-PMUL0637,s-7,u-20
10-PMUL0637,u-20,s-30
11-PMUL0637,s-30,u-20
12-PMUL0637,u-20,s-1
13-PMUL0637,s-1,u-57
14-PMUL0637,u-57,s-47
0-MUL0632,u-63,s-48
1-MUL0632,s-48,u-57
2-MUL0632,u-57,s-27
3-MUL0632,s-27,u-59
4-MUL0632,u-59,s-45
5-MUL0632,s-45,u-43
6-MUL0632,u-43,s-70
7-MUL0632,s-70,u-29
8-MUL0632,u-29,s-66
9-MUL0632,s-66,u-29
10-MUL0632,u-29,s-50
11-MUL0632,s-50,u-70
12-MUL0632,u-70,s-9
13-MUL0632,s-9,u-2
14-MUL0632,u-2,s-54
0-PMUL2753,u-66,s-55
1-PMUL2753,s-55,u-31
2-PMUL2753,u-31,s-0
3-PMUL2753,s-0,u-41
4-PMUL2753,u-41,s-33
5-PMUL2753,s-33,u-46
6-PMUL2753,u-46,s-34
7-PMUL2753,s-34,u-63
8-PMUL2753,u-63,s-1
0-MUL2477,u-37,s-1
1-MUL2477,s-1,u-2
2-MUL2477,u-2,s-27
3-MUL2477,s-27,u-77
4-MUL2477,u-77,s-12
5-MUL2477,s-12,u-48
6-MUL2477,u-48,s-12
7-MUL2477,s-12,u-38
8-MUL2477,u-38,s-68
9-MUL2477,s-68,u-59
10-MUL2477,u-59,s-57
11-MUL2477,s-57,u-57
12-MUL2477,u-57,s-1
13-MUL2477,s-1,u-70
14-MUL2477,u-70,s-57
0-PMUL1144,u-16,s-43
1-PMUL1144,s-43,u-18
2-PMUL1144,u-18,s-32
3-PMUL1144,s-32,u-12
4-PMUL1144,u-12,s-54
0-PMUL3488,u-8,s-34
1-PMUL3488,s-34,u-51
2-PMUL3488,u-51,s-25
3-PMUL3488,s-25,u-3
4-PMUL3488,u-3,s-1
5-PMUL3488,s-1,u-80
6-PMUL3488,u-80,s-1
0-PMUL2149,u-35,s-1
1-PMUL2149,s-1,u-70
2-PMUL2149,u-70,s-57
3-PMUL2149,s-57,u-65
4-PMUL2149,u-65,s-57
5-PMUL2149,s-57,u-57
6-PMUL2149,u-57,s-17
7-PMUL2149,s-17,u-22
8-PMUL2149,u-22,s-4
9-PMUL2149,s-4,u-74
10-PMUL2149,u-74,s-61
11-PMUL2149,s-61,u-70
12-PMUL2149,u-70,s-69
13-PMUL2149,s-69,u-28
14-PMUL2149,u-28,s-66
15-PMUL2149,s-66,u-35
16-PMUL2149,u-35,s-66
0-MUL1201,u-74,s-52
1-MUL1201,s-52,u-28
2-MUL1201,u-28,s-42
3-MUL1201,s-42,u-38
4-MUL1201,u-38,s-43
5-MUL1201,s-43,u-57
6-MUL1201,u-57,s-45
7-MUL1201,s-45,u-30
8-MUL1201,u-30,s-1
9-MUL1201,s-1,u-15
10-MUL1201,u-15,s-8
11-MUL1201,s-8,u-14
12-MUL1201,u-14,s-55
13-MUL1201,s-55,u-30
14-MUL1201,u-30,s-57
15-MUL1201,s-57,u-2
16-MUL1201,u-2,s-1
17-MUL1201,s-1,u-11
18-MUL1201,u-11,s-66
0-PMUL0414,u-66,s-21
1-PMUL0414,s-21,u-58
2-PMUL0414,u-58,s-0
3-PMUL0414,s-0,u-58
4-PMUL0414,u-58,s-33
0-PMUL2530,u-61,s-32
1-PMUL2530,s-32,u-78
2-PMUL2530,u-78,s-42
3-PMUL2530,s-42,u-64
4-PMUL2530,u-64,s-0
5-PMUL2530,s-0,u-57
6-PMUL2530,u-57,s-29
7-PMUL2530,s-29,u-22
8-PMUL2530,u-22,s-13
9-PMUL2530,s-13,u-57
10-PMUL2530,u-57,s-71
0-SNG02117,u-28,s-61
1-SNG02117,s-61,u-18
2-SNG02117,u-18,s-36
3-SNG02117,s-36,u-80
4-SNG02117,u-80,s-66
5-SNG02117,s-66,u-1
6-SNG02117,u-1,s-34
0-PMUL3311,u-69,s-57
1-PMUL3311,s-57,u-80
2-PMUL3311,u-80,s-57
3-PMUL3311,s-57,u-70
4-PMUL3311,u-70,s-57
5-PMUL3311,s-57,u-23
6-PMUL3311,u-23,s-57
7-PMUL3311,s-57,u-35
8-PMUL3311,u-35,s-55
9-PMUL3311,s-55,u-36
10-PMUL3311,u-36,s-54
11-PMUL3311,s-54,u-0
12-PMUL3311,u-0,s-57
0-SNG1184,u-22,s-3
1-SNG1184,s-3,u-18
2-SNG1184,u-18,s-54
0-PMUL3400,u-53,s-44
1-PMUL3400,s-44,u-69
2-PMUL3400,u-69,s-27
3-PMUL3400,s-27,u-35
4-PMUL3400,u-35,s-18
5-PMUL3400,s-18,u-53
6-PMUL3400,u-53,s-57
7-PMUL3400,s-57,u-51
8-PMUL3400,u-51,s-66
9-PMUL3400,s-66,u-28
10-PMUL3400,u-28,s-7
11-PMUL3400,s-7,u-27
12-PMUL3400,u-27,s-18
13-PMUL3400,s-18,u-28
14-PMUL3400,u-28,s-1
15-PMUL3400,s-1,u-28
16-PMUL3400,u-28,s-54
0-PMUL3906,u-57,s-1
1-PMUL3906,s-1,u-66
2-PMUL3906,u-66,s-1
3-PMUL3906,s-1,u-63
4-PMUL3906,u-63,s-0
5-PMUL3906,s-0,u-57
6-PMUL3906,u-57,s-5
7-PMUL3906,s-5,u-70
8-PMUL3906,u-70,s-21
9-PMUL3906,s-21,u-39
10-PMUL3906,u-39,s-1
11-PMUL3906,s-1,u-57
12-PMUL3906,u-57,s-66
13-PMUL3906,s-66,u-23
14-PMUL3906,u-23,s-48
15-PMUL3906,s-48,u-47
16-PMUL3906,u-47,s-64
17-PMUL3906,s-64,u-74
18-PMUL3906,u-74,s-57
19-PMUL3906,s-57,u-59
20-PMUL3906,u-59,s-11
21-PMUL3906,s-11,u-46
22-PMUL3906,u-46,s-59
0-SNG0163,u-57,s-31
1-SNG0163,s-31,u-66
2-SNG0163,u-66,s-1
3-SNG0163,s-1,u-19
4-SNG0163,u-19,s-57
0-SNG01510,u-35,s-58
1-SNG01510,s-58,u-13
2-SNG01510,u-13,s-57
3-SNG01510,s-57,u-80
4-SNG01510,u-80,s-66
5-SNG01510,s-66,u-65
6-SNG01510,u-65,s-33
7-SNG01510,s-33,u-59
8-SNG01510,u-59,s-69
0-MUL2244,u-22,s-15
1-MUL2244,s-15,u-70
2-MUL2244,u-70,s-53
3-MUL2244,s-53,u-26
4-MUL2244,u-26,s-55
5-MUL2244,s-55,u-14
6-MUL2244,u-14,s-1
7-MUL2244,s-1,u-53
8-MUL2244,u-53,s-71
9-MUL2244,s-71,u-43
10-MUL2244,u-43,s-26
11-MUL2244,s-26,u-57
12-MUL2244,u-57,s-1
13-MUL2244,s-1,u-23
14-MUL2244,u-23,s-2
15-MUL2244,s-2,u-66
16-MUL2244,u-66,s-55
0-MUL0929,u-28,s-32
1-MUL0929,s-32,u-66
2-MUL0929,u-66,s-4
3-MUL0929,s-4,u-2
4-MUL0929,u-2,s-65
5-MUL0929,s-65,u-25
6-MUL0929,u-25,s-26
7-MUL0929,s-26,u-35
8-MUL0929,u-35,s-54
9-MUL0929,s-54,u-12
10-MUL0929,u-12,s-0
11-MUL0929,s-0,u-56
12-MUL0929,u-56,s-33
13-MUL0929,s-33,u-70
14-MUL0929,u-70,s-71
0-MUL1087,u-13,s-61
1-MUL1087,s-61,u-30
2-MUL1087,u-30,s-1
3-MUL1087,s-1,u-18
4-MUL1087,u-18,s-26
5-MUL1087,s-26,u-46
6-MUL1087,u-46,s-40
7-MUL1087,s-40,u-47
8-MUL1087,u-47,s-0
9-MUL1087,s-0,u-55
10-MUL1087,u-55,s-66
11-MUL1087,s-66,u-70
12-MUL1087,u-70,s-1
13-MUL1087,s-1,u-84
14-MUL1087,u-84,s-36
15-MUL1087,s-36,u-20
16-MUL1087,u-20,s-66
0-SNG01851,u-10,s-7
1-SNG01851,s-7,u-16
2-SNG01851,u-16,s-42
3-SNG01851,s-42,u-81
4-SNG01851,u-81,s-42
5-SNG01851,s-42,u-72
6-SNG01851,u-72,s-69
0-PMUL2584,u-57,s-36
1-PMUL2584,s-36,u-25
2-PMUL2584,u-25,s-31
3-PMUL2584,s-31,u-26
4-PMUL2584,u-26,s-66
5-PMUL2584,s-66,u-57
6-PMUL2584,u-57,s-65
7-PMUL2584,s-65,u-63
8-PMUL2584,u-63,s-66
9-PMUL2584,s-66,u-77
10-PMUL2584,u-77,s-57
11-PMUL2584,s-57,u-53
12-PMUL2584,u-53,s-7
0-MUL1043,u-10,s-2
1-MUL1043,s-2,u-10
2-MUL1043,u-10,s-66
3-MUL1043,s-66,u-48
4-MUL1043,u-48,s-17
5-MUL1043,s-17,u-57
6-MUL1043,u-57,s-0
7-MUL1043,s-0,u-66
8-MUL1043,u-66,s-0
9-MUL1043,s-0,u-63
10-MUL1043,u-63,s-4
11-MUL1043,s-4,u-0
12-MUL1043,u-0,s-32
13-MUL1043,s-32,u-0
14-MUL1043,u-0,s-1
15-MUL1043,s-1,u-18
16-MUL1043,u-18,s-0
17-MUL1043,s-0,u-74
18-MUL1043,u-74,s-0
0-SNG01765,u-49,s-61
1-SNG01765,s-61,u-69
2-SNG01765,u-69,s-50
3-SNG01765,s-50,u-44
4-SNG01765,u-44,s-61
0-SNG01808,u-72,s-48
1-SNG01808,s-48,u-62
2-SNG01808,u-62,s-34
3-SNG01808,s-34,u-53
4-SNG01808,u-53,s-61
0-PMUL3370,u-23,s-58
1-PMUL3370,s-58,u-26
2-PMUL3370,u-26,s-42
3-PMUL3370,s-42,u-30
4-PMUL3370,u-30,s-12
5-PMUL3370,s-12,u-29
6-PMUL3370,u-29,s-22
7-PMUL3370,s-22,u-40
8-PMUL3370,u-40,s-1
9-PMUL3370,s-1,u-57
10-PMUL3370,u-57,s-2
11-PMUL3370,s-2,u-30
12-PMUL3370,u-30,s-34
13-PMUL3370,s-34,u-16
14-PMUL3370,u-16,s-57
15-PMUL3370,s-57,u-2
16-PMUL3370,u-2,s-66
17-PMUL3370,s-66,u-42
18-PMUL3370,u-42,s-12
19-PMUL3370,s-12,u-55
20-PMUL3370,u-55,s-53
0-SNG01926,u-62,s-54
1-SNG01926,s-54,u-40
2-SNG01926,u-40,s-0
3-SNG01926,s-0,u-49
4-SNG01926,u-49,s-53
5-SNG01926,s-53,u-70
6-SNG01926,u-70,s-34
0-MUL0007,u-35,s-1
1-MUL0007,s-1,u-78
2-MUL0007,u-78,s-55
3-MUL0007,s-55,u-45
4-MUL0007,u-45,s-42
5-MUL0007,s-42,u-21
6-MUL0007,u-21,s-12
7-MUL0007,s-12,u-10
8-MUL0007,u-10,s-66
9-MUL0007,s-66,u-33
10-MUL0007,u-33,s-36
11-MUL0007,s-36,u-74
12-MUL0007,u-74,s-57
0-SNG1235,u-40,s-61
1-SNG1235,s-61,u-53
2-SNG1235,u-53,s-52
3-SNG1235,s-52,u-21
4-SNG1235,u-21,s-42
5-SNG1235,s-42,u-33
6-SNG1235,u-33,s-31
7-SNG1235,s-31,u-68
8-SNG1235,u-68,s-52
0-SNG0643,u-2,s-0
1-SNG0643,s-0,u-23
2-SNG0643,u-23,s-42
3-SNG0643,s-42,u-66
4-SNG0643,u-66,s-4
5-SNG0643,s-4,u-35
6-SNG0643,u-35,s-62
7-SNG0643,s-62,u-73
8-SNG0643,u-73,s-7
9-SNG0643,s-7,u-78
10-SNG0643,u-78,s-1
0-PMUL4917,u-59,s-30
1-PMUL4917,s-30,u-9
2-PMUL4917,u-9,s-1
3-PMUL4917,s-1,u-8
4-PMUL4917,u-8,s-30
5-PMUL4917,s-30,u-57
6-PMUL4917,u-57,s-33
7-PMUL4917,s-33,u-82
8-PMUL4917,u-82,s-33
9-PMUL4917,s-33,u-59
10-PMUL4917,u-59,s-1
11-PMUL4917,s-1,u-68
12-PMUL4917,u-68,s-33
13-PMUL4917,s-33,u-30
14-PMUL4917,u-30,s-33
15-PMUL4917,s-33,u-67
16-PMUL4917,u-67,s-1
17-PMUL4917,s-1,u-32
18-PMUL4917,u-32,s-1
0-PMUL4320,u-61,s-34
1-PMUL4320,s-34,u-78
2-PMUL4320,u-78,s-45
3-PMUL4320,s-45,u-57
4-PMUL4320,u-57,s-62
5-PMUL4320,s-62,u-15
6-PMUL4320,u-15,s-42
7-PMUL4320,s-42,u-0
8-PMUL4320,u-0,s-1
9-PMUL4320,s-1,u-29
10-PMUL4320,u-29,s-66
11-PMUL4320,s-66,u-72
12-PMUL4320,u-72,s-4
13-PMUL4320,s-4,u-57
14-PMUL4320,u-57,s-71
0-SNG0373,u-51,s-27
1-SNG0373,s-27,u-67
2-SNG0373,u-67,s-68
3-SNG0373,s-68,u-20
4-SNG0373,u-20,s-1
5-SNG0373,s-1,u-67
6-SNG0373,u-67,s-0
0-SNG0524,u-13,s-35
1-SNG0524,s-35,u-30
2-SNG0524,u-30,s-34
3-SNG0524,s-34,u-57
4-SNG0524,u-57,s-1
5-SNG0524,s-1,u-57
6-SNG0524,u-57,s-57
0-PMUL0061,u-48,s-57
1-PMUL0061,s-57,u-3
2-PMUL0061,u-3,s-52
3-PMUL0061,s-52,u-35
4-PMUL0061,u-35,s-40
5-PMUL0061,s-40,u-5
6-PMUL0061,u-5,s-53
7-PMUL0061,s-53,u-35
8-PMUL0061,u-35,s-10
9-PMUL0061,s-10,u-26
10-PMUL0061,u-26,s-57
11-PMUL0061,s-57,u-29
12-PMUL0061,u-29,s-55
13-PMUL0061,s-55,u-78
14-PMUL0061,u-78,s-39
0-MUL1063,u-0,s-45
1-MUL1063,s-45,u-18
2-MUL1063,u-18,s-1
3-MUL1063,s-1,u-57
4-MUL1063,u-57,s-1
5-MUL1063,s-1,u-31
6-MUL1063,u-31,s-54
7-MUL1063,s-54,u-78
8-MUL1063,u-78,s-35
9-MUL1063,s-35,u-57
10-MUL1063,u-57,s-34
11-MUL1063,s-34,u-70
12-MUL1063,u-70,s-4
13-MUL1063,s-4,u-28
14-MUL1063,u-28,s-57
0-WOZ20453,u-23,s-20
1-WOZ20453,s-20,u-14
2-WOZ20453,u-14,s-61
3-WOZ20453,s-61,u-53
4-WOZ20453,u-53,s-66
5-WOZ20453,s-66,u-4
6-WOZ20453,u-4,s-42
0-SNG0118,u-72,s-68
1-SNG0118,s-68,u-19
2-SNG0118,u-19,s-57
3-SNG0118,s-57,u-53
4-SNG0118,u-53,s-0
0-SSNG0281,u-70,s-67
1-SSNG0281,s-67,u-37
2-SSNG0281,u-37,s-46
3-SSNG0281,s-46,u-15
4-SSNG0281,u-15,s-39
5-SSNG0281,s-39,u-31
6-SSNG0281,u-31,s-45
7-SSNG0281,s-45,u-59
8-SSNG0281,u-59,s-45
0-MUL1339,u-59,s-62
1-MUL1339,s-62,u-44
2-MUL1339,u-44,s-57
3-MUL1339,s-57,u-20
4-MUL1339,u-20,s-66
5-MUL1339,s-66,u-23
6-MUL1339,u-23,s-67
7-MUL1339,s-67,u-33
8-MUL1339,u-33,s-54
9-MUL1339,s-54,u-2
10-MUL1339,u-2,s-55
11-MUL1339,s-55,u-16
12-MUL1339,u-16,s-42
13-MUL1339,s-42,u-58
